age,job,marital,education,default,housing,loan,contact,month,day,duration,poutcome
34,management,married,tertiary,no,yes,no,unknown,may,30,38,unknown
51,blue-collar,married,primary,no,yes,no,unknown,may,15,276,unknown
38,technician,single,tertiary,no,no,no,unknown,jun,17,193,unknown
73,retired,married,secondary,no,no,no,cellular,oct,8,512,failure
57,technician,married,primary,no,no,no,unknown,jun,5,58,unknown
45,management,married,tertiary,no,no,no,telephone,feb,3,221,unknown
34,technician,divorced,tertiary,no,no,yes,cellular,feb,5,102,failure
48,admin.,married,unknown,no,no,no,cellular,aug,14,65,unknown
39,blue-collar,single,secondary,no,no,no,unknown,jun,6,383,unknown
35,technician,married,tertiary,no,no,no,cellular,aug,8,351,unknown
58,management,divorced,tertiary,no,yes,no,unknown,jun,3,109,unknown
36,management,single,tertiary,no,no,no,unknown,jun,17,398,unknown
43,services,married,secondary,no,yes,no,cellular,may,5,355,unknown
34,blue-collar,divorced,secondary,no,yes,no,unknown,jun,2,187,unknown
52,technician,married,secondary,no,no,no,cellular,aug,28,88,unknown
36,unknown,married,secondary,no,no,no,cellular,aug,8,14,unknown
32,blue-collar,single,secondary,no,no,no,unknown,dec,13,232,unknown
23,student,single,tertiary,no,no,no,cellular,may,4,289,unknown
57,blue-collar,married,primary,no,yes,no,unknown,may,29,52,unknown
43,blue-collar,married,primary,yes,no,no,unknown,may,30,295,unknown
33,admin.,single,tertiary,no,yes,no,cellular,apr,14,247,unknown
45,management,divorced,tertiary,no,no,no,cellular,jul,29,103,unknown
31,admin.,single,secondary,no,yes,no,cellular,may,18,64,other
41,self-employed,single,unknown,no,yes,no,unknown,jun,19,75,unknown
47,management,divorced,tertiary,no,no,no,unknown,may,15,246,unknown
39,services,divorced,secondary,yes,yes,yes,telephone,may,12,38,unknown
47,blue-collar,married,secondary,no,yes,no,cellular,aug,26,79,unknown
57,technician,married,secondary,no,yes,no,unknown,may,6,153,unknown
52,blue-collar,married,secondary,no,yes,no,cellular,may,12,314,unknown
45,admin.,married,secondary,no,no,no,cellular,feb,5,326,unknown
42,management,married,tertiary,no,yes,no,cellular,apr,20,124,failure
32,self-employed,married,secondary,no,yes,no,unknown,may,30,84,unknown
31,technician,single,secondary,no,no,no,cellular,aug,22,346,unknown
25,blue-collar,single,secondary,no,yes,no,cellular,may,18,6,unknown
30,technician,married,secondary,no,no,no,cellular,aug,22,216,unknown
33,blue-collar,married,primary,no,no,no,cellular,nov,20,884,unknown
29,blue-collar,married,secondary,no,yes,no,cellular,may,11,116,unknown
55,retired,married,secondary,no,no,no,cellular,apr,30,534,unknown
51,admin.,married,secondary,no,yes,no,unknown,may,30,556,unknown
68,retired,married,secondary,no,yes,no,cellular,apr,28,318,unknown
29,services,single,secondary,no,no,no,cellular,feb,4,343,unknown
35,self-employed,married,secondary,no,yes,no,cellular,apr,20,245,unknown
38,technician,married,secondary,no,yes,no,cellular,nov,21,57,success
39,management,divorced,secondary,no,yes,no,cellular,nov,20,141,unknown
47,technician,married,tertiary,no,no,no,unknown,jun,20,178,unknown
22,management,single,tertiary,no,no,no,telephone,dec,7,6,unknown
44,admin.,married,secondary,no,yes,yes,cellular,may,8,428,unknown
38,technician,single,tertiary,no,yes,no,cellular,nov,20,370,failure
56,services,divorced,secondary,no,no,no,cellular,jul,23,335,unknown
56,management,married,secondary,no,no,no,unknown,may,9,73,unknown
54,management,divorced,tertiary,no,no,no,cellular,mar,11,275,unknown
39,services,married,secondary,no,yes,no,unknown,jun,8,30,success
36,blue-collar,married,secondary,no,yes,yes,unknown,may,27,220,unknown
42,admin.,married,secondary,no,yes,no,cellular,aug,11,120,failure
51,technician,divorced,secondary,no,yes,yes,cellular,aug,18,151,unknown
32,management,married,tertiary,no,no,no,cellular,jan,29,125,failure
31,management,married,tertiary,no,no,yes,unknown,jul,1,143,unknown
23,technician,single,secondary,no,no,no,cellular,jun,3,200,unknown
21,student,single,unknown,no,no,no,unknown,jun,1,8,unknown
45,admin.,single,secondary,no,yes,no,unknown,may,5,193,unknown
51,technician,married,secondary,no,no,no,telephone,nov,21,30,unknown
36,unemployed,single,tertiary,no,no,no,cellular,feb,3,225,unknown
56,blue-collar,married,secondary,no,yes,yes,cellular,nov,21,19,other
41,technician,married,secondary,no,yes,yes,unknown,may,14,387,unknown
57,retired,married,secondary,no,yes,no,unknown,jun,3,393,unknown
55,blue-collar,married,secondary,no,no,no,unknown,jun,5,348,unknown
34,management,divorced,tertiary,no,yes,no,unknown,may,29,399,unknown
32,admin.,married,secondary,no,yes,no,cellular,feb,5,76,failure
41,blue-collar,single,unknown,no,yes,no,unknown,may,29,117,unknown
32,admin.,divorced,secondary,no,yes,no,cellular,may,5,64,unknown
53,management,married,tertiary,no,no,no,unknown,jun,6,82,unknown
43,blue-collar,married,unknown,no,yes,no,cellular,may,15,22,unknown
27,services,married,secondary,no,no,yes,cellular,jul,7,554,unknown
48,technician,single,secondary,no,no,no,unknown,may,20,148,unknown
33,services,single,tertiary,no,yes,no,unknown,may,26,296,unknown
41,management,married,tertiary,no,yes,no,unknown,may,6,524,unknown
33,admin.,married,tertiary,no,no,no,cellular,jul,24,318,unknown
25,management,single,tertiary,no,no,no,cellular,sep,7,394,unknown
38,management,married,tertiary,no,no,no,cellular,aug,11,111,unknown
43,self-employed,married,secondary,no,yes,no,unknown,may,6,193,unknown
56,management,single,tertiary,no,yes,yes,cellular,jan,29,134,failure
28,services,married,secondary,no,yes,no,unknown,jun,27,133,unknown
52,self-employed,married,tertiary,no,yes,yes,cellular,nov,21,81,unknown
32,management,single,tertiary,no,no,no,unknown,jun,3,267,unknown
33,services,single,secondary,no,no,no,telephone,feb,25,371,other
31,technician,single,tertiary,no,yes,yes,cellular,jul,29,82,unknown
54,technician,married,secondary,no,yes,no,cellular,feb,2,242,failure
36,technician,married,secondary,no,no,no,cellular,apr,2,320,failure
40,admin.,single,secondary,no,no,no,cellular,nov,19,188,success
32,admin.,single,tertiary,no,no,no,telephone,jan,28,223,other
27,student,single,tertiary,no,yes,no,cellular,feb,2,344,unknown
42,technician,single,secondary,no,yes,no,cellular,jan,28,137,unknown
30,management,married,tertiary,no,yes,no,cellular,jul,28,104,unknown
43,technician,single,secondary,no,yes,no,unknown,may,15,516,unknown
44,management,married,unknown,no,no,no,cellular,aug,24,323,unknown
46,technician,married,secondary,no,yes,no,cellular,aug,6,209,unknown
36,blue-collar,single,secondary,no,no,no,unknown,jun,19,238,unknown
44,blue-collar,single,primary,no,yes,no,cellular,jul,24,184,unknown
30,management,single,tertiary,no,yes,no,unknown,may,23,152,unknown
34,admin.,single,secondary,no,yes,no,cellular,apr,17,758,unknown
20,student,single,primary,no,no,no,cellular,feb,1,143,failure
31,services,married,secondary,no,no,no,cellular,jul,11,773,unknown
34,blue-collar,married,primary,no,yes,no,cellular,apr,17,345,unknown
27,technician,single,tertiary,no,no,no,telephone,may,25,281,success
47,management,married,primary,yes,no,yes,unknown,jul,1,163,unknown
56,management,divorced,tertiary,no,no,no,cellular,may,6,160,success
45,technician,divorced,secondary,no,yes,no,cellular,feb,2,535,unknown
35,blue-collar,married,primary,no,yes,no,unknown,may,8,369,unknown
32,technician,married,secondary,no,yes,no,cellular,may,12,210,unknown
44,entrepreneur,married,secondary,no,yes,yes,cellular,feb,5,269,other
38,services,married,secondary,no,yes,yes,unknown,may,30,408,unknown
32,management,single,tertiary,no,yes,no,cellular,jan,29,215,unknown
58,admin.,married,unknown,no,no,no,cellular,jan,28,56,unknown
35,management,single,tertiary,no,yes,no,unknown,may,9,83,unknown
40,blue-collar,married,secondary,no,yes,no,unknown,jun,19,1082,unknown
36,technician,married,secondary,no,yes,no,unknown,may,30,231,unknown
52,blue-collar,married,secondary,no,no,no,cellular,jul,23,59,unknown
35,technician,single,secondary,no,yes,no,unknown,may,7,138,unknown
38,services,single,secondary,no,no,no,unknown,jun,20,23,unknown
43,admin.,married,secondary,no,yes,no,cellular,jul,15,60,unknown
43,admin.,married,secondary,no,no,no,cellular,jul,30,103,unknown
35,management,married,tertiary,no,yes,no,cellular,jul,9,156,unknown
40,services,married,secondary,no,yes,no,cellular,apr,3,329,unknown
49,technician,divorced,secondary,no,no,yes,cellular,nov,19,58,unknown
35,services,single,secondary,no,yes,no,cellular,jul,31,39,unknown
42,technician,divorced,secondary,no,yes,no,unknown,may,29,95,unknown
29,unemployed,single,unknown,no,no,no,cellular,jan,28,330,unknown
26,technician,single,secondary,no,no,no,cellular,feb,5,450,unknown
44,blue-collar,single,primary,no,yes,yes,cellular,may,15,71,failure
29,management,single,tertiary,no,yes,no,cellular,may,13,155,failure
36,blue-collar,married,secondary,no,yes,no,unknown,may,8,177,unknown
30,technician,single,secondary,no,no,yes,unknown,jul,4,523,unknown
52,retired,married,secondary,no,no,yes,unknown,jun,9,79,unknown
55,admin.,married,secondary,no,yes,no,unknown,may,15,126,unknown
30,services,single,secondary,no,no,no,cellular,jan,28,135,unknown
29,technician,single,secondary,no,yes,no,cellular,may,14,512,unknown
27,admin.,single,tertiary,no,yes,no,cellular,may,5,102,unknown
58,retired,divorced,unknown,no,yes,no,cellular,nov,21,96,failure
33,services,married,secondary,no,yes,no,unknown,may,21,67,unknown
48,admin.,married,secondary,no,yes,no,cellular,jul,17,109,unknown
39,housemaid,married,secondary,no,no,no,cellular,jan,30,23,other
55,blue-collar,married,primary,no,yes,no,cellular,feb,3,112,failure
40,blue-collar,single,primary,no,yes,no,cellular,apr,20,8,failure
33,management,single,tertiary,no,yes,no,cellular,may,18,57,failure
56,admin.,married,secondary,no,no,no,unknown,jun,19,74,unknown
42,blue-collar,married,secondary,no,yes,no,unknown,may,28,136,unknown
43,unknown,married,primary,no,yes,no,cellular,jul,9,132,unknown
41,management,married,tertiary,no,no,no,cellular,feb,27,123,unknown
58,admin.,single,secondary,no,no,yes,unknown,jun,20,66,unknown
29,blue-collar,married,primary,no,yes,no,unknown,may,26,130,unknown
38,management,married,tertiary,no,yes,no,cellular,nov,18,70,unknown
49,blue-collar,divorced,secondary,yes,no,no,unknown,may,16,283,unknown
55,self-employed,married,secondary,no,no,no,telephone,apr,9,327,failure
53,management,married,tertiary,no,yes,no,cellular,aug,5,397,failure
56,admin.,married,secondary,no,yes,no,unknown,may,28,228,unknown
31,management,single,tertiary,no,yes,no,cellular,apr,14,608,unknown
29,technician,single,secondary,no,yes,no,cellular,feb,3,216,unknown
48,admin.,married,secondary,no,yes,yes,cellular,jul,29,164,unknown
43,blue-collar,married,primary,no,yes,no,unknown,jun,3,441,unknown
29,technician,married,secondary,no,no,no,unknown,may,12,33,unknown
39,management,single,tertiary,no,yes,no,cellular,jul,31,255,unknown
53,management,married,tertiary,no,no,yes,cellular,jul,17,120,unknown
48,blue-collar,married,secondary,no,yes,no,cellular,apr,16,227,unknown
34,management,married,tertiary,no,no,no,cellular,apr,22,176,unknown
52,management,single,tertiary,no,no,no,cellular,aug,7,63,unknown
30,admin.,married,secondary,no,yes,no,cellular,nov,19,648,unknown
45,entrepreneur,married,primary,no,yes,yes,cellular,may,15,262,unknown
54,management,married,secondary,no,no,no,cellular,nov,20,337,unknown
44,self-employed,married,unknown,no,yes,no,cellular,aug,12,44,success
35,entrepreneur,married,secondary,no,yes,no,unknown,may,20,284,unknown
34,technician,single,tertiary,no,no,no,unknown,may,27,73,unknown
22,student,single,unknown,no,no,no,telephone,jun,15,263,unknown
65,retired,married,primary,no,no,no,cellular,oct,16,622,failure
49,management,married,unknown,no,no,no,cellular,nov,19,99,unknown
38,management,single,unknown,no,yes,no,cellular,apr,2,951,failure
28,technician,single,tertiary,no,yes,no,cellular,may,15,300,unknown
33,technician,married,tertiary,no,yes,no,unknown,may,29,58,unknown
34,management,married,tertiary,no,yes,no,cellular,nov,20,184,unknown
26,student,single,unknown,no,no,no,cellular,feb,5,161,unknown
37,blue-collar,married,primary,no,yes,no,cellular,apr,17,252,unknown
40,blue-collar,married,primary,no,yes,no,cellular,may,14,173,failure
28,services,single,secondary,no,yes,no,telephone,may,7,149,failure
31,technician,married,secondary,no,yes,no,cellular,nov,19,166,unknown
42,management,married,secondary,no,no,no,cellular,aug,22,67,unknown
34,technician,divorced,secondary,no,no,no,cellular,aug,11,316,unknown
34,services,married,secondary,no,yes,yes,cellular,jul,23,498,unknown
53,management,married,tertiary,no,no,no,cellular,aug,19,100,unknown
55,entrepreneur,married,tertiary,no,yes,yes,cellular,may,13,200,unknown
51,entrepreneur,single,tertiary,no,no,no,cellular,jan,30,643,unknown
58,retired,married,secondary,no,no,no,cellular,aug,27,88,unknown
35,blue-collar,married,primary,no,yes,no,cellular,feb,2,914,unknown
35,blue-collar,married,primary,no,yes,no,unknown,may,28,173,unknown
31,technician,married,tertiary,no,yes,yes,unknown,may,13,164,unknown
32,student,married,secondary,no,yes,no,telephone,nov,2,227,other
59,retired,married,primary,yes,no,no,cellular,aug,11,77,unknown
50,management,divorced,tertiary,no,no,no,cellular,apr,2,82,unknown
37,blue-collar,married,primary,no,yes,no,unknown,may,23,445,unknown
30,services,married,secondary,no,yes,no,unknown,may,29,544,unknown
41,blue-collar,married,primary,no,yes,no,unknown,may,29,242,unknown
43,blue-collar,married,primary,no,yes,no,cellular,may,13,38,unknown
34,blue-collar,married,primary,no,yes,no,unknown,may,26,120,unknown
42,management,married,tertiary,no,yes,no,unknown,may,14,110,unknown
33,management,married,tertiary,no,no,no,cellular,aug,11,99,unknown
26,services,single,secondary,no,no,no,telephone,jan,29,393,unknown
32,technician,single,secondary,no,yes,no,unknown,may,28,79,unknown
41,management,married,tertiary,no,no,yes,cellular,nov,20,112,unknown
49,technician,divorced,secondary,no,no,no,cellular,nov,16,104,failure
51,blue-collar,married,primary,no,no,yes,unknown,jun,16,75,unknown
43,blue-collar,married,primary,no,no,yes,cellular,may,15,45,unknown
45,services,married,primary,no,yes,yes,cellular,apr,20,108,unknown
42,entrepreneur,married,secondary,no,yes,no,cellular,jul,15,528,unknown
37,blue-collar,married,secondary,no,yes,no,cellular,apr,17,266,unknown
59,retired,married,secondary,no,no,no,cellular,aug,29,272,unknown
31,services,single,secondary,no,no,no,cellular,may,22,100,unknown
22,admin.,single,secondary,no,yes,no,unknown,may,9,136,unknown
30,self-employed,single,secondary,no,no,no,telephone,may,5,92,unknown
52,admin.,divorced,unknown,no,no,no,cellular,aug,26,168,unknown
50,self-employed,married,primary,no,no,no,cellular,aug,22,125,unknown
34,admin.,married,secondary,no,yes,no,unknown,may,26,165,unknown
30,blue-collar,married,secondary,no,yes,no,unknown,may,14,273,unknown
56,blue-collar,married,primary,no,yes,no,cellular,jul,17,82,unknown
31,technician,single,secondary,no,yes,no,cellular,feb,3,146,success
51,admin.,married,secondary,no,no,no,cellular,aug,26,178,unknown
33,services,single,secondary,no,yes,no,cellular,apr,20,168,failure
47,blue-collar,married,secondary,yes,yes,no,unknown,may,26,118,unknown
46,technician,married,tertiary,no,yes,no,unknown,may,6,158,unknown
44,services,divorced,secondary,no,yes,no,cellular,may,14,78,failure
51,blue-collar,married,secondary,no,yes,no,telephone,apr,7,353,unknown
39,technician,single,secondary,no,no,yes,unknown,jun,6,148,unknown
41,technician,married,tertiary,no,yes,no,telephone,apr,20,60,unknown
33,management,single,tertiary,no,no,no,cellular,aug,20,131,unknown
31,admin.,married,secondary,no,yes,yes,cellular,may,15,152,failure
60,entrepreneur,divorced,secondary,no,yes,no,unknown,may,15,397,unknown
34,technician,married,secondary,no,no,no,unknown,may,28,88,unknown
58,services,married,secondary,no,no,no,cellular,aug,22,283,unknown
36,admin.,single,unknown,no,no,no,unknown,jun,5,387,unknown
42,technician,married,secondary,no,no,no,cellular,jul,30,351,unknown
44,services,divorced,secondary,no,no,yes,unknown,may,12,111,unknown
31,services,married,secondary,no,yes,no,cellular,jul,17,740,unknown
51,blue-collar,married,primary,no,no,no,unknown,jun,17,30,unknown
59,admin.,married,primary,no,no,no,telephone,jul,31,733,unknown
33,admin.,married,secondary,no,no,no,cellular,aug,13,111,success
47,blue-collar,married,secondary,no,yes,no,cellular,may,4,230,success
43,management,divorced,tertiary,no,no,no,cellular,feb,13,61,failure
44,housemaid,married,primary,yes,yes,yes,unknown,may,16,114,unknown
29,admin.,single,secondary,no,yes,no,unknown,may,12,460,unknown
30,admin.,married,secondary,no,yes,yes,unknown,may,26,130,unknown
43,management,married,unknown,no,yes,no,unknown,may,29,57,unknown
53,technician,single,tertiary,no,no,no,cellular,aug,21,190,unknown
